dataset,algoritmo,execucao,raio,silhouette,ari,tempo
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,1,7.938546702896897,0.5898734286912639,0.5352413698525984,0.0055255889892578125
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,1,8.356364950417786,0.5898734286912639,0.5352413698525984,0.009127378463745117
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,1,8.913455947112306,0.58683606178292,0.5318488112294858,0.004094600677490234
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,1,8.913455947112306,0.58683606178292,0.5318488112294858,0.003561735153198242
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,1,8.913455947112306,0.58683606178292,0.5318488112294858,0.0030541419982910156
blobs_varied_id3.npz,kmeans,1,,0.6217173510517172,0.7118725894151495,0.012296676635742188
blobs_varied_id3.npz,kcenters_guloso,2,8.1263660404504,0.5756880962459131,0.5574442691233147,0.00035858154296875
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,2,6.5952853367695425,0.6038042695460119,0.5933422657551819,0.005582094192504883
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,2,6.724604657098356,0.6038042695460119,0.5933422657551819,0.004671335220336914
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,2,7.241881938413615,0.6038042695460119,0.5933422657551819,0.004146575927734375
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,2,8.276436501044131,0.5808321678400354,0.5247110374041015,0.0036149024963378906
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,2,8.276436501044131,0.5808321678400354,0.5247110374041015,0.003058195114135742
blobs_varied_id3.npz,kmeans,2,,0.6217173510517172,0.7118725894151495,0.013138055801391602
blobs_varied_id3.npz,kcenters_guloso,3,7.804911743032407,0.5701666287795955,0.5508188147642165,0.0005779266357421875
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,3,7.197168950287703,0.5838470733686031,0.4900755017267472,0.005248069763183594
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,3,7.3280265675656615,0.5814889688460783,0.4905790631199365,0.004333019256591797
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,3,7.3280265675656615,0.5814889688460783,0.4905790631199365,0.003994941711425781
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,3,8.374887505789328,0.5818271680141458,0.49278011025615404,0.003528594970703125
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,3,8.374887505789328,0.5818271680141458,0.49278011025615404,0.003254413604736328
blobs_varied_id3.npz,kmeans,3,,0.6217173510517171,0.7118725894151495,0.015390634536743164
blobs_varied_id3.npz,kcenters_guloso,4,8.592853213544698,0.5860498837865276,0.523316541237482,0.000560760498046875
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,4,6.530911977455573,0.5889161590457316,0.5168546948349333,0.008160591125488281
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,4,6.530911977455573,0.5889161590457316,0.5168546948349333,0.0053822994232177734
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,4,7.033289821875233,0.5889161590457316,0.5168546948349333,0.00444483757019043
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,4,8.038045510714552,0.5811179338526442,0.48869714926822744,0.0039615631103515625
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,4,8.038045510714552,0.5811179338526442,0.48869714926822744,0.0033109188079833984
blobs_varied_id3.npz,kmeans,4,,0.6217173510517172,0.7118725894151495,0.015980958938598633
blobs_varied_id3.npz,kcenters_guloso,5,8.592853213544698,0.5830346272571476,0.5209577372535464,0.0005533695220947266
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,5,6.909431195641774,0.5670046864771883,0.5393767743102926,0.005581855773925781
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,5,7.165336054739618,0.5783182180639779,0.5355417531074175,0.0052144527435302734
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,5,7.165336054739618,0.5783182180639779,0.5355417531074175,0.004121303558349609
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,5,8.188955491130992,0.5809774135418443,0.5400059537269682,0.004071235656738281
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,5,8.188955491130992,0.5809774135418443,0.5400059537269682,0.0030930042266845703
blobs_varied_id3.npz,kmeans,5,,0.6217173510517172,0.7118725894151495,0.012837409973144531
blobs_varied_id3.npz,kcenters_guloso,6,7.83805748154791,0.5711439787803761,0.5528910492729643,0.0006186962127685547
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,6,6.5458192111606,0.5906357683833872,0.5533089710641662,0.008005857467651367
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,6,6.68509196033423,0.5906357683833872,0.5533089710641662,0.0057375431060791016
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,6,6.68509196033423,0.5906357683833872,0.5533089710641662,0.0040476322174072266
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,6,6.68509196033423,0.5906357683833872,0.5533089710641662,0.003563404083251953
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,6,8.913455947112306,0.5803550007984692,0.5132890158181518,0.0031585693359375
blobs_varied_id3.npz,kmeans,6,,0.6217173510517172,0.7118725894151495,0.014674663543701172
blobs_varied_id3.npz,kcenters_guloso,7,8.715750660937372,0.5936720201788339,0.5417283812248093,0.00031566619873046875
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,7,6.5952853367695425,0.5905907372753644,0.5201208869282132,0.005634307861328125
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,7,6.724604657098356,0.5905907372753644,0.5201208869282132,0.0045680999755859375
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,7,7.241881938413615,0.5905907372753644,0.5201208869282132,0.004324674606323242
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,7,8.276436501044131,0.5789646996598006,0.5023804356947853,0.0035092830657958984
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,7,8.276436501044131,0.5789646996598006,0.5023804356947853,0.003045320510864258
blobs_varied_id3.npz,kmeans,7,,0.6217173510517172,0.7118725894151495,0.012439966201782227
blobs_varied_id3.npz,kcenters_guloso,8,7.169232548921013,0.359245486043176,0.5296412953726384,0.0005767345428466797
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,8,7.7741316316419375,0.5967010517983514,0.542460911011578,0.006638050079345703
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,8,8.156465974181705,0.5967010517983514,0.542460911011578,0.004450321197509766
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,8,8.156465974181705,0.5967010517983514,0.542460911011578,0.005090236663818359
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,8,8.156465974181705,0.5967010517983514,0.542460911011578,0.0035398006439208984
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,8,8.156465974181705,0.5967010517983514,0.542460911011578,0.0030727386474609375
blobs_varied_id3.npz,kmeans,8,,0.6217173510517172,0.7118725894151495,0.012547016143798828
blobs_varied_id3.npz,kcenters_guloso,9,7.686839278191804,0.5740269695616592,0.5558536713199413,0.0005977153778076172
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,9,7.267134688243228,0.5917422767084946,0.5416569215295041,0.008169174194335938
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,9,7.267134688243228,0.5917422767084946,0.5416569215295041,0.0044612884521484375
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,9,7.267134688243228,0.5917422767084946,0.5416569215295041,0.004004478454589844
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,9,8.305296786563689,0.5825443538477494,0.5131189128495204,0.0038449764251708984
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,9,8.305296786563689,0.5825443538477494,0.5131189128495204,0.002965211868286133
blobs_varied_id3.npz,kmeans,9,,0.6217173510517172,0.7118725894151495,0.01825094223022461
blobs_varied_id3.npz,kcenters_guloso,10,8.51740918215028,0.5815462812577901,0.5607119358071744,0.0005960464477539062
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,10,6.5458192111606,0.5783531590425415,0.5153975234017169,0.004942417144775391
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,10,6.68509196033423,0.5783531590425415,0.5153975234017169,0.007363557815551758
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,10,6.68509196033423,0.5783531590425415,0.5153975234017169,0.0038530826568603516
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,10,6.68509196033423,0.5783531590425415,0.5153975234017169,0.0032815933227539062
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,10,8.913455947112306,0.6636556413767475,0.5414604375057691,0.002788543701171875
blobs_varied_id3.npz,kmeans,10,,0.6217173510517172,0.7118725894151495,0.01269221305847168
blobs_varied_id3.npz,kcenters_guloso,11,8.51740918215028,0.5787360938958331,0.5573811984139528,0.0003018379211425781
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,11,6.2671974508782755,0.5863485465623204,0.49421705021396223,0.00554966926574707
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,11,6.400542077492707,0.5863485465623204,0.49421705021396223,0.007709503173828125
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,11,6.400542077492707,0.5863485465623204,0.49421705021396223,0.003930091857910156
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,11,6.400542077492707,0.5863485465623204,0.49421705021396223,0.0034973621368408203
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,11,8.534056103323609,0.5845112523164671,0.49675232985968265,0.003106355667114258
blobs_varied_id3.npz,kmeans,11,,0.6217173510517172,0.7118725894151495,0.016622066497802734
blobs_varied_id3.npz,kcenters_guloso,12,8.592853213544698,0.5572651497971599,0.49501578340957847,0.0003120899200439453
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,12,7.482922537649444,0.5140137958451169,0.5598650096562409,0.005126237869262695
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,12,7.760067816821646,0.5170520250575407,0.5585048224338872,0.004508018493652344
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,12,7.760067816821646,0.5170520250575407,0.5585048224338872,0.007767438888549805
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,12,8.868648933510453,0.4646028190115114,0.5361406599086327,0.0035495758056640625
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,12,8.868648933510453,0.4646028190115114,0.5361406599086327,0.0029845237731933594
blobs_varied_id3.npz,kmeans,12,,0.6217173510517171,0.7118725894151495,0.01248025894165039
blobs_varied_id3.npz,kcenters_guloso,13,8.242270597729787,0.5748618694877702,0.5556250640124458,0.00030922889709472656
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,13,8.817684605021206,0.34052595788835416,0.4809605985271503,0.004398822784423828
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,13,8.817684605021206,0.34052595788835416,0.4809605985271503,0.005316734313964844
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,13,8.817684605021206,0.34052595788835416,0.4809605985271503,0.0036051273345947266
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,13,9.797427338912453,0.48129334369105725,0.49138886443697505,0.0030755996704101562
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,13,11.756912806694942,nan,0.0,0.0026543140411376953
blobs_varied_id3.npz,kmeans,13,,0.6217173510517172,0.7118725894151495,0.014489889144897461
blobs_varied_id3.npz,kcenters_guloso,14,7.867204977878772,0.5715584873077673,0.5535719447486812,0.0003018379211425781
blobs_varied_id3.npz,kcenters_intervalo_prop0.01,14,8.218101601847383,0.5861361593912606,0.5183617547027775,0.005408287048339844
blobs_varied_id3.npz,kcenters_intervalo_prop0.05,14,8.348547659019564,0.5861361593912606,0.5183617547027775,0.004411220550537109
blobs_varied_id3.npz,kcenters_intervalo_prop0.1,14,8.348547659019564,0.5861361593912606,0.5183617547027775,0.0040132999420166016
blobs_varied_id3.npz,kcenters_intervalo_prop0.15,14,8.348547659019564,0.5861361593912606,0.5183617547027775,0.00454401969909668
blobs_varied_id3.npz,kcenters_intervalo_prop0.25,14,8.348547659019564,0.5861361593912606,0.5183617547027775,0.003062009811401367
blobs_varied_id3.npz,kmeans,14,,0.6217173510517172,0.7118725894151495,0.01222538948059082
blobs_varied_id4.npz,kcenters_guloso,0,9.775798480106316,0.7592359145235077,0.930105824911703,0.0004971027374267578
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,0,6.248953214179112,0.7714978962099961,0.9645661408865025,0.012022972106933594
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,0,6.248953214179112,0.7714978962099961,0.9645661408865025,0.00500178337097168
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,0,6.248953214179112,0.7714978962099961,0.9645661408865025,0.00457453727722168
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,0,7.498743857014935,0.7714978962099961,0.9645661408865025,0.003711700439453125
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,0,9.99832514268658,0.7755686153665065,0.9850755858003911,0.003203868865966797
blobs_varied_id4.npz,kmeans,0,,0.7762391819214258,0.9880422887434489,0.010589361190795898
blobs_varied_id4.npz,kcenters_guloso,1,9.3336251011131,0.6787246095107933,0.7561888126923578,0.0005586147308349609
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,1,7.299345241885584,0.7763500404024666,0.9910181084132711,0.012357950210571289
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,1,7.299345241885584,0.7763500404024666,0.9910181084132711,0.009562015533447266
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,1,7.299345241885584,0.7763500404024666,0.9910181084132711,0.00452113151550293
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,1,7.299345241885584,0.7763500404024666,0.9910181084132711,0.0038793087005615234
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,1,9.732460322514113,0.7765159483585384,0.9940030181141498,0.003283262252807617
blobs_varied_id4.npz,kmeans,1,,0.7762391819214257,0.9880422887434489,0.020212650299072266
blobs_varied_id4.npz,kcenters_guloso,2,9.775798480106316,0.7574390009960402,0.9247045977659306,0.0003314018249511719
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,2,7.512473152931085,0.7705840666352883,0.961673312693963,0.006219625473022461
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,2,7.972420488824824,0.7705840666352883,0.961673312693963,0.008107900619506836
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,2,8.58568360334981,0.7705840666352883,0.961673312693963,0.0044116973876953125
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,2,9.812209832399784,0.7705840666352883,0.961673312693963,0.0037822723388671875
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,2,9.812209832399784,0.7705840666352883,0.961673312693963,0.003222942352294922
blobs_varied_id4.npz,kmeans,2,,0.7762391819214257,0.9880422887434489,0.012206315994262695
blobs_varied_id4.npz,kcenters_guloso,3,9.3336251011131,0.7196852292958297,0.8366539817704408,0.0003154277801513672
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,3,6.045267462120941,0.7741813584991848,0.976230441791024,0.006665706634521484
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,3,6.363439433811516,0.7741813584991848,0.976230441791024,0.007073640823364258
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,3,6.363439433811516,0.7741813584991848,0.976230441791024,0.004498720169067383
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,3,7.63612732057382,0.7741813584991848,0.976230441791024,0.003757953643798828
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,3,10.181503094098426,0.7511175103903045,0.905812320699243,0.003099679946899414
blobs_varied_id4.npz,kmeans,3,,0.7762391819214258,0.9880422887434489,0.010706663131713867
blobs_varied_id4.npz,kcenters_guloso,4,9.3336251011131,0.7007933274645866,0.794707091051762,0.0003457069396972656
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,4,8.33850881530335,0.7703944496191749,0.9645661408865025,0.010583639144897461
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,4,8.33850881530335,0.7703944496191749,0.9645661408865025,0.004775524139404297
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,4,8.979932570326685,0.7703944496191749,0.9645661408865025,0.004195451736450195
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,4,10.262780080373354,0.7703944496191749,0.9645661408865025,0.0037479400634765625
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,4,10.262780080373354,0.7703944496191749,0.9645661408865025,0.0030412673950195312
blobs_varied_id4.npz,kmeans,4,,0.7762391819214257,0.9880422887434489,0.014479398727416992
blobs_varied_id4.npz,kcenters_guloso,5,9.26213836764854,0.677727398704427,0.7541508137888195,0.0003066062927246094
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,5,7.250198241601108,0.6285888266328404,0.6963619467933579,0.0057048797607421875
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,5,7.250198241601108,0.6285888266328404,0.6963619467933579,0.005257129669189453
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,5,7.250198241601108,0.6285888266328404,0.6963619467933579,0.007164478302001953
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,5,7.250198241601108,0.6285888266328404,0.6963619467933579,0.003538370132446289
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,5,9.666930988801477,0.6751782812747522,0.569100057967833,0.003037691116333008
blobs_varied_id4.npz,kmeans,5,,0.7762391819214258,0.9880422887434489,0.010329246520996094
blobs_varied_id4.npz,kcenters_guloso,6,9.775798480106316,0.7578025778970306,0.9272341884126707,0.0006248950958251953
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,6,6.904840427692035,0.7755686153665065,0.9850755858003911,0.01240086555480957
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,6,6.904840427692035,0.7755686153665065,0.9850755858003911,0.008008718490600586
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,6,7.532553193845856,0.7755686153665065,0.9850755858003911,0.00434112548828125
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,6,7.532553193845856,0.7755686153665065,0.9850755858003911,0.0037031173706054688
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,6,10.043404258461141,0.7755686153665065,0.9850755858003911,0.0033464431762695312
blobs_varied_id4.npz,kmeans,6,,0.7762391819214257,0.9880422887434489,0.009775876998901367
blobs_varied_id4.npz,kcenters_guloso,7,9.162084111574766,0.773991015303395,0.9791696360455687,0.0003108978271484375
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,7,9.199757123863552,0.7733270924949124,0.9791423947896133,0.005787372589111328
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,7,9.516990128134708,0.7733270924949124,0.9791423947896133,0.00467371940612793
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,7,10.151456136677023,0.7757820126393282,0.991009063315078,0.006519317626953125
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,7,10.151456136677023,0.7757820126393282,0.991009063315078,0.0036826133728027344
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,7,10.151456136677023,0.7757820126393282,0.991009063315078,0.0031397342681884766
blobs_varied_id4.npz,kmeans,7,,0.7762391819214257,0.9880422887434489,0.010296821594238281
blobs_varied_id4.npz,kcenters_guloso,8,9.775798480106316,0.7592359145235077,0.930105824911703,0.0003285408020019531
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,8,7.930825106778924,0.7748016047220447,0.9821180261135974,0.009199857711791992
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,8,8.248058111050081,0.7748016047220447,0.9821180261135974,0.005959987640380859
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,8,8.882524119592395,0.7748016047220447,0.9821180261135974,0.0041522979736328125
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,8,10.151456136677023,0.7730864548602706,0.9703797446577097,0.0035216808319091797
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,8,10.151456136677023,0.7730864548602706,0.9703797446577097,0.0030164718627929688
blobs_varied_id4.npz,kmeans,8,,0.7762391819214258,0.9880422887434489,0.010288476943969727
blobs_varied_id4.npz,kcenters_guloso,9,9.569646952294132,0.4787151703740567,0.585259211439514,0.00030875205993652344
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,9,7.187848623410782,0.593044138729942,0.6386144726441081,0.005305051803588867
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,9,7.500363780950382,0.593044138729942,0.6386144726441081,0.008377790451049805
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,9,7.500363780950382,0.593044138729942,0.6386144726441081,0.0038983821868896484
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,9,7.500363780950382,0.593044138729942,0.6386144726441081,0.0035223960876464844
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,9,10.000485041267176,0.6758231552061084,0.5705711831835333,0.0029370784759521484
blobs_varied_id4.npz,kmeans,9,,0.7762391819214258,0.9880422887434489,0.009569883346557617
blobs_varied_id4.npz,kcenters_guloso,10,9.3336251011131,0.7243638029692959,0.8464330301188561,0.00029730796813964844
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,10,6.402585816421405,0.7741813584991848,0.976230441791024,0.00572657585144043
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,10,6.8710677054278495,0.7741813584991848,0.976230441791024,0.005218982696533203
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,10,7.495710224103108,0.7741813584991848,0.976230441791024,0.0043790340423583984
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,10,7.495710224103108,0.7741813584991848,0.976230441791024,0.0037331581115722656
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,10,9.994280298804144,0.7765159483585384,0.9940030181141498,0.0031239986419677734
blobs_varied_id4.npz,kmeans,10,,0.7762391819214258,0.9880422887434489,0.010154247283935547
blobs_varied_id4.npz,kcenters_guloso,11,9.3336251011131,0.6716114562128376,0.7441228758624497,0.0003228187561035156
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,11,8.112375296714879,0.7763500404024665,0.9910181084132711,0.011737585067749023
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,11,8.112375296714879,0.7763500404024665,0.9910181084132711,0.004711151123046875
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,11,8.736404165692946,0.7731755554074768,0.9703797446577097,0.004292488098144531
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,11,9.984461903649082,0.7731755554074768,0.9703797446577097,0.0036077499389648438
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,11,9.984461903649082,0.7731755554074768,0.9703797446577097,0.003043651580810547
blobs_varied_id4.npz,kmeans,11,,0.7762391819214257,0.9880422887434489,0.009963750839233398
blobs_varied_id4.npz,kcenters_guloso,12,9.3336251011131,0.7308692475985821,0.8588875484144263,0.0005819797515869141
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,12,9.373429821268669,0.5107588081486685,0.5902613398455874,0.010982275009155273
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,12,9.373429821268669,0.5107588081486685,0.5902613398455874,0.004626274108886719
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,12,9.99832514268658,0.6751782812747522,0.569100057967833,0.004111289978027344
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,12,9.99832514268658,0.6751782812747522,0.569100057967833,0.003894805908203125
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,12,9.99832514268658,0.6751782812747522,0.569100057967833,0.0031757354736328125
blobs_varied_id4.npz,kmeans,12,,0.7762391819214257,0.9880422887434489,0.011435270309448242
blobs_varied_id4.npz,kcenters_guloso,13,9.775798480106316,0.7531840263415395,0.9186762656023435,0.0006203651428222656
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,13,8.573910283151683,0.7756729862147563,0.9880422887434489,0.0057866573333740234
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,13,8.72979956102717,0.7765159483585384,0.9940030181141498,0.007473945617675781
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,13,8.72979956102717,0.7765159483585384,0.9940030181141498,0.004167795181274414
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,13,9.976913784031051,0.7765159483585384,0.9940030181141498,0.0035941600799560547
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,13,9.976913784031051,0.7765159483585384,0.9940030181141498,0.003084897994995117
blobs_varied_id4.npz,kmeans,13,,0.7762391819214257,0.9880422887434489,0.009866714477539062
blobs_varied_id4.npz,kcenters_guloso,14,7.353961004786626,0.7711425860183755,0.9940030543120736,0.00030612945556640625
blobs_varied_id4.npz,kcenters_intervalo_prop0.01,14,8.408462614803938,0.7651873008693443,0.9501957431990717,0.012211799621582031
blobs_varied_id4.npz,kcenters_intervalo_prop0.05,14,8.719887156092973,0.7651873008693443,0.9501957431990717,0.008516311645507812
blobs_varied_id4.npz,kcenters_intervalo_prop0.1,14,8.719887156092973,0.7651873008693443,0.9501957431990717,0.004210710525512695
blobs_varied_id4.npz,kcenters_intervalo_prop0.15,14,9.965585321249113,0.7651873008693443,0.9501957431990717,0.0035827159881591797
blobs_varied_id4.npz,kcenters_intervalo_prop0.25,14,9.965585321249113,0.7651873008693443,0.9501957431990717,0.0030357837677001953
blobs_varied_id4.npz,kmeans,14,,0.7762391819214257,0.9880422887434489,0.013509273529052734
noisy_circles_id0.npz,kcenters_guloso,0,1.3046159749982569,0.31941348695688193,0.009500557427352927,0.0003452301025390625
noisy_circles_id0.npz,kcenters_intervalo_prop0.01,0,1.3291631198667193,0.3191459718974063,0.011195759802911499,0.010031700134277344
noisy_circles_id0.npz,kcenters_intervalo_prop0.05,0,1.3459879694852854,0.3191459718974063,0.011195759802911499,0.004006624221801758
noisy_circles_id0.npz,kcenters_intervalo_prop0.1,0,1.3459879694852854,0.3191459718974063,0.011195759802911499,0.003734111785888672
noisy_circles_id0.npz,kcenters_intervalo_prop0.15,0,1.3459879694852854,0.3191459718974063,0.011195759802911499,0.003201007843017578
noisy_circles_id0.npz,kcenters_intervalo_prop0.25,0,1.3459879694852854,0.3191459718974063,0.011195759802911499,0.0031118392944335938
noisy_circles_id0.npz,kmeans,0,,0.3545235348812678,-0.0009859719280806104,0.009788751602172852
noisy_circles_id0.npz,kcenters_guloso,1,1.392567697791792,0.3269495384446028,0.006469743377690964,0.0002760887145996094
noisy_circles_id0.npz,kcenters_intervalo_prop0.01,1,1.6334494156956243,0.35280948803830864,-0.0008565600099180632,0.00935816764831543
noisy_circles_id0.npz,kcenters_intervalo_prop0.05,1,1.6667851180567594,0.35280948803830864,-0.0008565600099180632,0.00789499282836914
noisy_circles_id0.npz,kcenters_intervalo_prop0.1,1,1.7334565227790297,0.35280948803830864,-0.0008565600099180632,0.003402233123779297
noisy_circles_id0.npz,kcenters_intervalo_prop0.15,1,1.8667993322235703,0.35280948803830864,-0.0008565600099180632,0.0030257701873779297
noisy_circles_id0.npz,kcenters_intervalo_prop0.25,1,,,,0.0026960372924804688
noisy_circles_id0.npz,kmeans,1,,0.354556636775913,-0.0008057715140202661,0.010873079299926758
noisy_circles_id0.npz,kcenters_guloso,2,1.462242189941297,0.351901415680495,-0.0008046483665596075,0.0002219676971435547
noisy_circles_id0.npz,kcenters_intervalo_prop0.01,2,1.4674165363981788,0.3520222527806352,-0.0009852016308636486,0.004580259323120117
noisy_circles_id0.npz,kcenters_intervalo_prop0.05,2,1.4674165363981788,0.3520222527806352,-0.0009852016308636486,0.004065275192260742
noisy_circles_id0.npz,kcenters_intervalo_prop0.1,2,1.4674165363981788,0.3520222527806352,-0.0009852016308636486,0.003610849380493164
noisy_circles_id0.npz,kcenters_intervalo_prop0.15,2,1.6008180397071041,0.3520222527806352,-0.0009852016308636486,0.0032041072845458984
noisy_circles_id0.npz,kcenters_intervalo_prop0.25,2,1.6008180397071041,0.3520222527806352,-0.0009852016308636486,0.003282785415649414
